,vis_x,vis_y
2048,-62.30645,-34.15723
2049,-78.27603,6.212497
2050,20.695927,5.07089
2051,27.396338,44.7051
2052,-45.587654,-48.47895
2053,33.1135,2.0139432
2054,38.12775,-36.715603
2055,40.4764,-13.803199
2056,27.81108,35.160175
2057,-13.661543,-40.057003
2058,4.9048967,-8.882407
2059,-20.126244,-57.961166
2060,-6.873197,-18.432144
2061,-39.66047,-10.651321
2062,-65.869,-11.947168
2063,-40.12976,-46.43969
2064,46.767403,-10.42913
2065,-51.755985,-41.36367
2066,32.15942,-35.16466
2067,-19.420986,-0.12699415
2068,-24.162693,-13.492382
2069,23.4576,-19.569208
2070,-21.076199,-5.3788033
2071,-15.0283785,7.424224
2072,11.136248,-55.68612
2073,6.467046,-31.883453
2074,-19.028742,0.45719633
2075,63.437866,25.111794
2076,-21.113445,-4.7708817
2077,-12.850181,9.365802
2078,20.18236,-22.13486
2079,10.171495,-40.087803
2080,44.277023,-19.271818
2081,61.88939,29.521343
2082,-41.375526,29.218056
2083,-12.792051,12.181813
2084,-14.907222,19.54056
2085,58.276127,-10.090297
2086,47.98759,-25.954979
2087,-20.94533,-48.36969
2088,-46.01862,2.8361752
2089,22.918919,-45.24551
2090,-19.52608,-17.28079
2091,31.680946,-18.440477
2092,40.893196,4.0897894
2093,-26.356918,48.19339
2094,-65.14333,-16.519484
2095,-38.299107,-32.403572
2096,-59.566116,-5.6730843
2097,-70.388115,35.641586
2098,43.975838,-12.268816
2099,-41.294453,26.419323
2100,-29.99549,22.877985
2101,-29.918203,23.734924
2102,-46.02552,31.557358
2103,-34.308,-49.730114
2104,48.269604,23.230844
2105,-43.07166,32.683895
2106,56.348804,-23.48482
2107,31.172968,18.305634
2108,-23.327017,-46.467987
2109,-39.217648,32.163998
2110,-61.8519,-5.642573
2111,3.869104,40.690712
2112,-61.89646,-5.587573
2113,53.7698,15.219145
2114,13.791843,-36.331116
2115,8.7564335,41.29469
2116,-35.994316,25.645239
2117,-0.79088616,58.547153
2118,-0.06296321,-18.898252
2119,56.983585,10.505016
2120,-36.09276,14.133991
2121,-2.0345964,54.59268
2122,-0.9885951,54.94495
2123,11.178091,29.323233
2124,-77.06466,-13.229152
2125,-11.82633,58.719414
2126,-10.544728,-23.61452
2127,-40.094486,-10.935102
2128,48.552303,-23.780117
2129,32.53504,41.4839
2130,-15.340184,15.985421
2131,69.16562,12.980881
2132,-1.1387308,54.95438
2133,-12.579097,59.730556
2134,5.6184597,-0.35076663
2135,-11.87919,58.7786
2136,0.89554024,32.59764
2137,-18.44606,25.3823
2138,38.465458,18.732769
2139,8.494142,29.50284
2140,-11.391666,60.904938
2141,59.932182,21.443844
2142,-9.591345,13.835272
2143,-34.78528,38.948112
2144,-40.396717,34.90012
2145,-9.466059,60.31548
2146,-12.695957,60.622116
2147,-7.496066,33.418736
2148,-0.51243514,32.723812
2149,-25.527304,45.0523
2150,42.491554,-14.601092
2151,-14.098909,-19.229551
2152,-27.232727,36.052654
2153,-29.801352,-45.312515
2154,-24.139378,43.283913
2155,6.6681247,-52.60842
2156,46.555946,-26.538275
2157,46.74261,-33.839104
2158,28.496485,3.7912834
2159,30.638004,-15.262588
2160,-35.531597,33.51699
2161,-10.046203,7.5276303
2162,26.879757,-24.244888
2163,-72.48027,-17.82546
2164,-0.9450668,-62.10702
2165,-69.31531,39.51752
2166,-50.22063,-13.791657
2167,66.76001,24.297203
2168,-36.953888,-31.71673
2169,-66.367134,-6.7835665
2170,-55.572712,-23.283657
2171,-46.30475,-18.40363
2172,-1.724025,-18.252085
2173,-6.2097473,8.6018505
2174,-40.99055,-9.976332
2175,-82.86483,4.252482
2176,-5.086873,-20.891823
2177,-75.96928,-11.843739
2178,-31.6057,22.868776
2179,32.43981,19.489391
2180,5.10614,-10.60006
2181,-46.43892,3.1470258
2182,36.37849,-19.098389
2183,18.048105,-29.279303
2184,54.724228,9.727509
2185,-49.85676,-32.018772
2186,30.521545,-35.784252
2187,-16.441181,-10.268204
2188,-13.688145,19.41967
2189,14.087764,-32.99647
2190,14.226911,-30.326828
2191,29.734562,-28.564106
2192,56.39594,-21.439806
2193,-70.01112,35.532032
2194,-2.845866,-46.4479
2195,-7.076956,-3.491932
2196,21.29286,-18.878073
2197,-44.002827,-34.50806
2198,-7.9804277,-42.596054
2199,33.97329,-17.113754
2200,49.285244,-26.956747
2201,-7.723181,-4.8717895
2202,-24.906292,39.353024
2203,-77.972,-3.0160437
2204,-48.46633,-20.338655
2205,45.140125,-10.835589
2206,-42.97447,-47.188953
2207,-42.450394,-30.011282
2208,-58.128345,-10.3588085
2209,-74.30029,-2.105507
2210,5.3165216,-12.823093
2211,23.5996,-31.78735
2212,-68.14818,40.30759
2213,39.784973,-35.083965
2214,-24.324669,-36.632748
2215,39.633713,-34.325394
2216,68.68188,6.294256
2217,22.296087,-41.218857
2218,-24.350672,-33.234344
2219,-46.017487,-12.95356
2220,66.32205,23.404432
2221,-4.8469696,-16.708342
2222,-31.276491,-4.456398
2223,-42.58978,-23.253426
2224,-34.487,-18.442932
2225,18.577497,27.66465
2226,50.62054,22.362696
2227,-6.985661,57.155148
2228,50.484535,-26.224096
2229,-3.5185602,-61.36155
2230,-32.901653,-51.178413
2231,63.87434,43.52192
2232,-76.29893,26.739363
2233,-68.93363,38.79835
2234,21.595078,42.25484
2235,2.9772997,34.123035
2236,51.102165,-26.149517
2237,20.688143,-30.393257
2238,48.308414,23.510448
2239,-28.266054,27.285648
2240,-79.38703,0.008206392
2241,-31.172363,-50.58794
2242,-33.58359,24.848213
2243,-62.28855,-12.001836
2244,-70.74163,34.499992
2245,-29.17221,-49.292297
2246,38.886826,16.743292
2247,-79.58053,4.475774
2248,48.419445,30.955908
2249,-79.35451,3.9300954
2250,67.50778,18.162025
2251,-39.945763,12.075439
2252,-38.28945,43.6874
2253,-41.95034,26.666168
2254,16.600292,-51.47936
2255,-37.261368,27.99919
2256,24.5781,-50.133205
2257,-10.564099,-5.589082
2258,-37.000523,-46.931496
2259,-32.725124,-16.064787
2260,-68.93009,33.227806
2261,-34.41877,25.907337
2262,-12.4998455,19.050745
2263,-74.02466,-2.0957422
2264,43.252045,20.311937
2265,24.606417,-29.352005
2266,39.351467,7.3639565
2267,-71.319176,-9.171086
2268,-44.288113,-25.98269
2269,-3.102049,-5.0738955
2270,2.4308004,-9.427872
2271,-36.49671,32.313698
2272,-65.39591,-9.441273
2273,-8.775802,-42.861713
2274,-57.29147,-22.71686
2275,14.941905,-36.448555
2276,-21.716553,-19.33808
2277,-48.966187,-19.260605
2278,14.58004,-0.37671423
2279,14.953756,-29.486061
2280,38.383823,37.201115
2281,-18.997486,-27.94756
2282,-15.704166,0.4622164
2283,18.785894,-34.683537
2284,37.086685,8.160801
2285,25.247599,-24.714088
2286,-14.204012,-6.1029034
2287,-10.906939,-33.509167
2288,44.169525,30.811806
2289,-38.569256,-52.19457
2290,-18.697996,-13.73118
2291,-47.202938,-19.681784
2292,11.694645,-41.254463
2293,-11.301003,2.8073857
2294,5.756798,-7.273016
2295,-3.1686502,-14.129915
2296,62.79228,24.071386
2297,53.6139,-26.10699
2298,-18.387178,-14.3588085
2299,40.79594,2.925727
2300,-21.53468,35.011803
2301,-7.0370464,6.3263597
2302,36.610863,-21.25427
2303,-74.52826,-8.220788
2304,42.913834,-12.976566
2305,-80.498,19.807823
2306,56.374928,37.64739
2307,-69.65216,-2.098313
2308,-12.852165,4.1774645
2309,-36.37146,-33.711613
2310,-10.375163,-1.555493
2311,-14.920869,0.44087598
2312,-40.721462,-25.692404
2313,-50.84514,-42.174416
2314,47.57533,-14.717512
2315,-47.4254,-21.371916
2316,-20.759268,-2.3657744
2317,6.4793224,-57.0011
2318,-70.78364,36.34215
2319,6.7479897,38.07388
2320,3.406393,-24.152155
2321,-51.380512,-27.83687
2322,11.198235,41.67954
2323,-30.096365,-48.441227
2324,-76.93015,20.54744
2325,41.82284,-36.46879
2326,-17.95087,-27.978996
2327,-21.44214,-47.968365
2328,-32.428486,19.461275
2329,19.212416,26.116238
2330,7.0048175,38.33145
2331,-70.52002,17.264017
2332,47.298286,53.809364
2333,1.3295876,-26.687284
2334,-74.535225,-4.6231036
2335,-16.289038,26.63909
2336,7.666748,38.27103
2337,-6.7050204,35.920105
2338,-62.666077,-33.06677
2339,-81.55452,16.977415
2340,42.16332,23.873823
2341,-21.691727,-53.114864
2342,6.8635116,-34.623817
2343,17.240843,21.816135
2344,-34.973248,-17.010355
2345,59.062584,1.704106
2346,-81.221275,16.468195
2347,-8.855086,31.906445
2348,10.145893,11.447844
2349,-60.4319,-37.42557
2350,16.994972,12.931254
2351,-13.484412,31.512173
2352,-15.829174,-58.25538
2353,-24.197348,39.238777
2354,-27.119968,41.581226
2355,-5.9936233,38.21912
2356,-0.14664249,39.689438
2357,43.42626,-29.839043
2358,6.205592,37.972416
2359,45.117455,49.670235
2360,8.301504,13.439139
2361,-7.0503626,36.22441
2362,2.508556,-24.842974
2363,-11.284765,32.72123
2364,-74.31294,31.057394
2365,-5.832374,-56.946655
2366,-28.291832,-46.559437
2367,73.51319,20.866632
2368,7.8056307,38.659504
2369,-5.771732,38.13514
2370,12.520458,-55.304657
2371,-0.7810827,39.0613
2372,-14.424304,28.126657
2373,-74.990845,-9.614177
2374,-72.1654,-19.896475
2375,16.625042,25.578875
2376,36.752785,-15.09011
2377,53.626957,15.261997
2378,-5.2435193,3.9698386
2379,-3.069357,-22.944136
2380,35.806007,-34.973763
2381,9.279663,40.7195
2382,-4.7005725,39.567085
2383,6.6307755,14.23806
2384,23.111843,-43.091427
2385,-16.4865,25.452168
2386,-6.353549,30.696793
2387,-13.013259,31.727388
2388,-60.78654,-13.419376
2389,-5.0032344,38.25602
2390,0.9542578,33.030052
2391,-46.965946,6.9541187
2392,-2.9196422,-29.510645
2393,-13.065814,31.706566
2394,-5.796172,18.503881
2395,15.547785,1.5631804
2396,-44.80774,33.171844
2397,15.784666,39.69493
2398,5.6315093,-0.44291377
2399,12.353406,-52.985806
2400,-72.738335,-9.47716
2401,-5.7898016,32.089153
2402,1.7844077,39.921124
2403,70.51487,7.8133984
2404,-79.06753,-10.570852
2405,6.0767894,23.102024
2406,6.250395,14.381561
2407,7.865037,13.239734
2408,5.9765444,38.763477
2409,36.475628,-38.88554
2410,-9.7062645,13.505417
2411,14.555875,13.167196
2412,8.883574,11.79991
2413,1.3813864,30.567846
2414,1.6254765,-27.48846
2415,-16.743202,26.248787
2416,-4.760389,55.49554
2417,-12.008976,-29.013693
2418,19.444391,-49.708973
2419,-58.11982,-26.306747
2420,19.58557,16.746569
2421,-26.787416,47.72052
2422,47.725296,33.151245
2423,-3.8131373,-29.250324
2424,10.1698,-40.4588
2425,-6.5144367,32.279045
2426,-3.6029932,-28.855848
2427,-46.00548,-49.12699
2428,-14.872586,32.71557
2429,60.602703,20.208443
2430,-13.051508,-38.147198
2431,-47.33589,-8.081179
2432,19.88525,25.264223
2433,12.83564,14.887761
2434,27.192926,-11.994967
2435,0.7122142,42.080574
2436,18.700552,13.668237
2437,9.903298,10.990356
2438,16.258448,22.031506
2439,-84.458,7.848429
2440,76.067444,4.9624867
2441,7.9292164,23.650776
2442,10.094833,12.86336
2443,-6.8509674,31.210646
2444,-45.427704,-40.957592
2445,-70.67728,-12.104672
2446,60.589436,8.199401
2447,-15.911241,24.504667
2448,-0.96604675,-32.65377
2449,6.5627074,-14.982754
2450,10.067123,-38.05287
2451,19.56757,20.288906
2452,44.772484,42.301605
2453,61.05901,28.115149
2454,7.2857733,38.986053
2455,72.01783,11.708992
2456,-69.83827,35.769268
2457,34.08317,48.069683
2458,70.331924,22.495518
2459,35.892773,-36.2706
2460,-21.49562,47.258133
2461,55.925133,48.32081
2462,61.05362,49.59461
2463,-36.7705,25.293842
2464,-39.97423,14.095494
2465,62.095657,9.059913
2466,-34.326557,24.022665
2467,45.942417,10.221157
2468,-25.47105,-21.665367
2469,57.613968,-21.767382
2470,38.28387,-40.238808
2471,-6.439762,-10.10988
2472,36.28833,28.748028
2473,29.383186,-37.129204
2474,14.663516,-28.457075
2475,-47.27251,2.309452
2476,-7.0446424,31.578342
2477,25.461802,-51.772617
2478,-31.472792,34.588837
2479,-42.22136,5.3898625
2480,17.956676,27.139132
2481,3.1028087,-23.676466
2482,-68.96678,39.849655
2483,6.8656726,-11.55729
2484,11.367261,43.295803
2485,25.094019,-53.49959
2486,37.011627,-27.952686
2487,45.556458,-23.988594
2488,3.9487555,-64.08852
2489,34.26388,44.459133
2490,70.98014,22.788027
2491,-54.37717,-27.007233
2492,62.673702,39.268288
2493,36.38689,48.298225
2494,-7.267495,-55.94586
2495,27.808813,45.132694
2496,-74.902054,29.945272
2497,-15.641107,-9.0118885
2498,-68.951584,39.982197
2499,73.123566,-0.1512087
2500,-33.22596,34.986774
2501,-4.019948,41.451675
2502,2.542544,4.6594887
2503,-2.547134,41.807198
2504,-22.03369,-20.464941
2505,9.186569,-61.54631
2506,12.2098675,41.939915
2507,29.691288,42.227055
2508,-77.80532,28.53885
2509,56.082844,29.003065
2510,51.671577,20.606192
2511,24.358128,-50.814617
2512,-72.183586,34.032967
2513,54.281498,37.30358
2514,-60.834713,-31.06277
2515,36.3313,-29.245922
2516,25.834223,7.7600317
2517,-25.696676,-22.170303
2518,59.954433,38.7852
2519,39.651352,26.977184
2520,47.760956,-18.854986
2521,-38.99439,24.443176
2522,-19.022182,-41.725056
2523,-36.87204,16.964756
2524,-28.600515,-42.19862
2525,59.383717,48.437412
2526,-0.11717434,-53.872547
2527,32.24368,41.447403
2528,-82.41917,17.954292
2529,-47.748184,-17.316944
2530,-1.1695874,38.63058
2531,-30.391113,-48.303513
2532,24.789724,2.0724573
2533,-43.15504,-13.9526615
2534,42.414047,32.626102
2535,20.270315,2.0720742
2536,4.0810046,-12.77336
2537,-16.15738,-26.600624
2538,0.6050205,43.739285
2539,55.41549,-18.752428
2540,-55.30164,-39.01214
2541,-24.644514,-19.37395
2542,49.331306,20.31344
2543,-20.195766,-39.83715
2544,-32.083366,34.287888
2545,-30.365072,-54.343536
2546,52.440926,19.82845
2547,-65.959946,-30.623379
2548,38.23369,1.8806934
2549,-60.950638,-15.080711
2550,-80.01317,-5.1628385
2551,-10.304421,-55.751625
2552,-41.74867,8.3957615
2553,-75.54244,-18.425928
2554,2.856213,-55.6493
2555,24.103481,-16.216091
2556,-43.996063,-33.913326
2557,-72.18378,-4.4778256
2558,-25.434465,-47.83513
2559,34.46786,17.452417
2560,-76.2376,0.6781498
2561,74.499176,23.968897
2562,6.212177,-14.041903
2563,2.212097,-48.128956
2564,37.012966,12.398542
2565,-32.586655,-39.243626
2566,30.614494,-13.404489
2567,13.869279,-51.85684
2568,-52.012516,-2.315318
2569,61.496346,16.30624
2570,-47.083694,2.4966707
2571,-39.969624,-6.5497003
2572,-0.0871081,-21.99378
2573,22.460396,-50.847862
2574,2.120453,4.7088223
2575,-9.105063,-26.49124
2576,40.466537,39.103245
2577,-6.231904,34.963913
2578,47.40304,9.549963
2579,-7.7374125,-14.326517
2580,-78.13952,0.7244651
2581,-19.327826,-15.545232
2582,8.300831,-13.720976
2583,5.2663684,-39.252014
2584,58.387142,47.632633
2585,37.983963,-20.639732
2586,57.505177,21.542467
2587,-12.715776,1.7056427
2588,-46.464115,27.009706
2589,-43.154263,-22.275557
2590,-85.84498,-0.77475953
2591,-38.68557,-12.4332075
2592,-9.687909,-36.414337
2593,-41.836,13.9683695
2594,24.225409,-18.90323
2595,-6.198139,-11.152602
2596,-62.031147,-18.061508
2597,-14.602216,0.6354466
2598,25.936724,-33.596672
2599,-15.080045,-6.1224384
2600,-41.406887,10.902682
2601,-17.047926,-19.377668
2602,42.182873,-14.218123
2603,-15.884558,-4.5645795
2604,31.995703,8.284394
2605,31.99229,39.25305
2606,-39.733643,-6.127514
2607,-11.5469055,-14.905664
2608,24.479492,-50.8523
2609,-16.122759,-18.932981
2610,39.989582,4.024062
2611,-12.075036,4.575639
2612,-5.927347,31.727568
2613,71.68926,25.242373
2614,15.635843,-31.761635
2615,43.69552,6.592404
2616,8.888178,11.093111
2617,-46.04518,2.9323072
2618,30.163406,38.089592
2619,43.640076,24.12691
2620,-17.420856,20.169987
2621,-37.655525,-16.885689
2622,-11.744122,8.655414
2623,2.0401118,37.660294
2624,-6.278369,39.339832
2625,32.305325,-18.149864
2626,-6.6423254,6.848724
2627,18.012426,-36.67335
2628,-10.270081,-36.498543
2629,62.919956,4.337283
2630,12.017787,26.524258
2631,-16.859737,-5.1084223
2632,-39.744686,45.285248
2633,-45.64883,-16.618034
2634,8.018066,-49.253376
2635,-8.012515,-48.797215
2636,35.384094,-16.769327
2637,-37.121273,-31.150208
2638,-6.947213,34.75719
2639,-30.682934,-54.28867
2640,-25.976952,41.39237
2641,-72.03068,-16.973978
2642,-11.784653,32.30427
2643,9.553859,37.74988
2644,16.048635,-28.537516
2645,-35.64743,14.084304
2646,-5.2770333,-49.330967
2647,29.776728,-16.570223
2648,-30.31878,42.851616
2649,-70.93587,35.84939
2650,-26.827755,-10.30741
2651,47.1702,-15.276019
2652,61.494717,34.612755
2653,-24.27893,-22.994844
2654,17.957508,-44.255276
2655,-35.65998,-5.23405
2656,25.079142,-53.49842
2657,16.960726,-26.072636
2658,-78.27904,22.39044
2659,34.476357,49.574436
2660,-4.664375,-20.827993
2661,-30.25298,22.25969
2662,19.420527,-41.581974
2663,-13.676515,-59.08896
2664,-33.235245,-47.456917
2665,-75.25492,29.01601
2666,57.140686,45.394184
2667,-74.85651,1.4854378
2668,-25.469948,42.59102
2669,-32.824165,-23.690695
2670,-0.69486403,-8.054713
2671,-33.45944,23.915007
2672,-16.922453,25.324093
2673,-58.676083,-20.730473
2674,75.898674,25.910007
2675,-4.9204893,39.35264
2676,45.78744,52.496403
2677,-34.267616,-36.156307
2678,-8.923603,-29.285957
2679,-29.120522,-54.80638
2680,-46.609825,-17.486818
2681,44.207382,46.476707
2682,29.833664,-39.98204
2683,53.899883,21.65501
2684,50.779507,52.32731
2685,-70.077126,1.8957932
2686,-74.10706,-1.8464411
2687,32.52911,46.047268
2688,-37.419327,-20.513987
2689,56.14412,-11.876292
2690,-13.370916,1.0503882
2691,-52.80341,-30.83778
2692,21.386889,-37.122654
2693,-27.660017,-35.919895
2694,-68.262344,-19.786243
2695,67.10545,23.282589
2696,-5.1857004,-0.6934597
2697,3.427482,-41.52556
2698,-45.29664,-47.963463
2699,-17.422113,-2.876966
2700,56.318573,28.166574
2701,28.231838,-28.909811
2702,34.170216,41.15898
2703,65.47599,38.68444
2704,-22.62605,40.912003
2705,16.76041,-43.203697
2706,67.40954,20.634048
2707,66.42694,21.202429
2708,26.39963,-22.998468
2709,-81.000854,2.9518757
2710,-33.839615,-38.706707
2711,55.690483,-3.4295502
2712,49.14317,-31.277246
2713,56.85072,-20.46375
2714,60.114124,4.182219
2715,58.30294,-2.5486445
2716,18.854357,-20.572012
2717,64.49218,1.9536107
2718,12.253011,-49.56266
2719,44.890938,35.64495
2720,-44.616135,7.680508
2721,-59.36276,-25.686253
2722,-40.004787,-47.987736
2723,50.613537,49.23049
2724,-22.025234,-2.6516697
2725,34.399662,17.899435
2726,27.365755,44.49861
2727,-34.842842,-51.17521
2728,23.52314,-51.486767
2729,-78.71169,-7.666755
2730,-71.41872,-0.4936473
2731,38.894566,0.75361747
2732,32.099125,19.842861
2733,-4.289264,41.288902
2734,44.543354,31.448132
2735,-3.2495027,-17.13808
2736,48.525387,2.659525
2737,14.28173,-31.196579
2738,-51.649574,-31.802517
2739,56.11509,27.95604
2740,-71.81639,-16.267048
2741,49.868156,52.935066
2742,-26.283422,-47.07656
2743,-79.4903,0.5876273
2744,-41.77482,30.482685
2745,-69.93347,-11.047531
2746,-40.64438,34.88429
2747,31.9445,-50.28818
2748,-51.16927,-32.90959
2749,3.181911,-54.86733
2750,-38.00674,-46.479763
2751,-36.21533,32.961502
2752,24.80203,-52.9424
2753,74.956314,8.715578
2754,28.626303,-20.49952
2755,41.915085,48.11785
2756,29.425465,-18.145441
2757,2.7352033,-7.3536825
2758,-47.47971,-11.602825
2759,51.533478,15.213927
2760,58.843006,18.49922
2761,75.212746,4.773522
2762,58.78946,35.63444
2763,-40.078682,12.805103
2764,29.563099,-40.355537
2765,-1.9758939,-45.8681
2766,71.61443,23.971788
2767,49.70356,-12.209636
2768,47.530415,-6.4429154
2769,-21.462347,-2.2116363
2770,48.70647,-8.127399
2771,4.8164067,-11.914262
2772,39.88727,25.505081
2773,-16.88782,-3.6491556
2774,70.18257,16.714499
2775,-13.584316,10.211977
2776,-17.5586,-10.301335
2777,-25.222553,-0.9760077
2778,-34.252296,48.280293
2779,-35.65478,13.477173
2780,-3.425122,-1.8436693
2781,2.8069646,-31.733187
2782,-10.50918,7.7921376
2783,-17.011158,-0.41845334
2784,61.10561,-3.011043
2785,-21.352697,-10.772154
2786,-27.102167,35.99491
2787,29.333868,-21.895105
2788,-44.73148,7.767529
2789,-25.00746,-10.86094
2790,-73.603096,-15.373405
2791,-33.763607,13.689321
2792,-81.63824,2.765693
2793,29.104643,18.647354
2794,-13.164119,12.692578
2795,-42.1537,10.263069
2796,-20.075293,-15.8629675
2797,47.416298,-26.249592
2798,-20.719048,-6.30596
2799,-4.815268,11.069698
2800,-31.504904,19.445204
2801,19.098032,1.836291
2802,49.327663,32.037045
2803,26.125742,-43.55974
2804,-7.7090473,3.7946641
2805,-9.673912,0.041060943
2806,59.930843,40.02616
2807,51.22968,-12.427659
2808,13.520869,1.031946
2809,-4.86138,10.772191
2810,-12.7149315,13.146141
2811,-21.956635,-18.377554
2812,37.419483,17.010725
2813,-75.41882,-10.106173
2814,-10.771662,-7.8206053
2815,5.7940564,-64.5148
2816,73.114204,5.8833046
2817,58.29252,18.4644
2818,-24.348074,-15.469435
2819,47.998306,8.06598
2820,-40.141994,-52.04363
2821,66.25322,24.519999
2822,26.031473,39.788803
2823,-22.829605,38.80414
2824,-59.461945,-18.937754
2825,63.128914,16.273766
2826,53.944668,-19.847479
2827,-2.2797716,-60.014256
2828,39.267277,-0.48510182
2829,-5.8290834,-44.171734
2830,48.508175,-9.132701
2831,-5.8183403,8.102127
2832,15.720565,-49.136677
2833,39.06633,-36.7452
2834,43.990993,26.965143
2835,58.22957,-2.5814228
2836,-11.001332,12.521543
2837,45.473846,16.444054
2838,-36.57641,-17.646385
2839,50.420742,-29.24778
2840,-15.403059,-18.23209
2841,44.497387,13.574029
2842,-70.1696,17.880346
2843,-47.32298,2.352175
2844,-61.650246,-30.682796
2845,38.861023,1.9628588
2846,-36.40791,42.765232
2847,-46.640743,-12.697715
2848,-31.451803,43.025406
2849,35.78054,48.582256
2850,42.100105,-16.301355
2851,-41.672977,9.289479
2852,47.16623,24.357624
2853,38.84527,-37.609135
2854,-14.84085,13.568219
2855,56.787918,20.873905
2856,18.337933,-55.926636
2857,44.550823,17.48837
2858,45.651848,49.84693
2859,31.256693,-25.981441
2860,65.7759,21.985098
2861,27.491049,39.51897
2862,19.166069,-11.551303
2863,50.713966,46.31189
2864,27.416452,-14.446312
2865,72.338394,24.906694
2866,68.22884,14.265738
2867,-5.4639816,-42.994976
2868,41.366505,0.9138223
2869,59.132336,20.304665
2870,8.415585,-39.034267
2871,11.312142,-54.34904
2872,47.22098,-12.722937
2873,-33.06512,21.888273
2874,28.24892,-16.89323
2875,-24.242222,43.819042
2876,17.666382,-46.142086
2877,-33.347687,-16.066248
2878,17.257391,3.5626247
2879,62.956345,42.86797
2880,-38.730484,14.100714
2881,48.20158,47.299248
2882,-53.80354,-35.169758
2883,69.202835,20.551308
2884,-69.63846,-11.330804
2885,48.528896,-18.994667
2886,-39.46329,-50.714043
2887,9.423529,-48.626083
2888,1.389943,-13.949379
2889,-8.154204,-28.916683
2890,-39.21866,14.467425
2891,-44.70631,6.707544
2892,-61.575653,-30.723612
2893,52.21163,-12.799296
2894,15.461815,-53.661953
2895,53.812183,50.44532
2896,-26.628654,-14.479767
2897,-11.928569,4.181974
2898,53.032215,-24.272005
2899,6.288134,-50.572617
2900,21.954983,-44.296513
2901,16.114069,-0.7384314
2902,64.41622,22.66817
2903,-50.721054,-44.11656
2904,-21.666344,-0.9267813
2905,-17.696402,-21.156178
2906,34.150986,6.508012
2907,52.04559,51.40543
2908,39.26532,6.6412706
2909,48.464424,-7.2948546
2910,8.152008,-13.659387
2911,70.51474,24.217857
2912,-4.757411,-23.92412
2913,53.616936,50.372665
2914,4.2934237,-17.57155
2915,16.337643,-36.172787
2916,-13.940481,13.720783
2917,51.146317,54.464703
2918,-26.562988,-15.40935
2919,-70.3548,-13.109026
2920,14.778792,28.416576
2921,-44.155216,-8.654555
2922,-20.69054,24.373615
2923,52.288193,53.34322
2924,-35.916393,25.743412
2925,-23.922024,47.170727
2926,70.16627,26.968807
2927,33.83256,4.9702587
2928,27.018633,-42.919758
2929,-13.236029,20.889572
2930,3.0433435,40.453136
2931,-53.031506,-15.839233
2932,-40.679665,-17.14126
2933,49.189606,-29.203918
2934,-72.47145,-2.63425
2935,49.316128,48.006245
2936,-41.55337,-14.310283
2937,47.94829,21.935518
2938,-46.81094,2.7739618
2939,-40.12077,-14.466969
2940,67.80133,21.402096
2941,28.561094,35.681004
2942,40.47916,4.0141044
2943,62.565666,38.140022
2944,13.299235,-29.38501
2945,-17.677877,0.6982821
2946,47.423733,54.474735
2947,10.32781,-39.093117
2948,33.915085,52.20502
2949,-36.239605,-34.087593
2950,-41.892067,-41.612545
2951,11.242575,43.282722
2952,-39.572906,-29.38517
2953,23.527868,6.797432
2954,-1.5938818,40.199047
2955,-72.84617,28.778252
2956,45.451817,-9.029952
2957,-4.9699078,-54.140446
2958,-37.391815,-48.364075
2959,-18.910736,-48.466125
2960,18.560404,20.418776
2961,-62.32052,-33.670677
2962,-36.306698,41.26476
2963,-61.07422,-14.338306
2964,53.074444,1.8250259
2965,23.578472,-25.55585
2966,-7.0614367,12.306094
2967,26.24303,35.676895
2968,53.634987,30.574823
2969,15.492013,1.06546
2970,3.9481723,-61.651325
2971,-33.053047,-50.037052
2972,42.69919,25.913055
2973,70.256386,21.143595
2974,36.335613,16.696037
2975,41.972656,-37.706535
2976,63.203823,15.51853
2977,31.419945,-23.432955
2978,33.484043,52.18094
2979,18.364714,-56.040493
2980,-33.489574,35.172024
2981,28.066124,6.175576
2982,6.2766566,-51.64166
2983,6.0212164,-32.911346
2984,-44.4334,-8.680144
2985,-9.484249,31.825605
2986,36.90272,28.68547
2987,51.139057,6.61093
2988,25.391592,41.23896
2989,38.924496,31.375526
2990,-53.013145,-39.66133
2991,56.05642,28.13826
2992,-21.000563,-4.3500767
2993,33.524204,-0.5055364
2994,53.193047,36.381264
2995,75.2396,11.259692
2996,37.54293,43.769974
2997,-20.190895,-29.088757
2998,64.4642,16.573614
2999,29.613054,-26.186876
3000,16.590248,42.77932
3001,53.906178,13.396175
3002,41.283215,-30.985538
3003,57.663685,3.00709
3004,32.216763,37.38498
3005,14.906908,-53.569588
3006,24.306458,-27.765198
3007,42.091232,-36.303616
3008,-4.5993066,44.681206
3009,-11.042321,12.811275
3010,44.836597,-9.964311
3011,39.054436,3.1695838
3012,62.376057,20.228188
3013,77.63596,2.3431416
3014,-20.208399,-24.983807
3015,-18.302258,-8.500228
3016,48.834995,-9.929076
3017,51.75444,-8.955934
3018,43.438213,-14.632726
3019,11.580905,-28.326385
3020,-6.270258,5.886572
3021,-15.920199,4.7277894
3022,-29.223434,-47.797276
3023,27.569351,40.13859
3024,33.791927,-37.159626
3025,-1.7240034,-17.74763
3026,-14.540081,-16.799782
3027,-10.138241,-4.184084
3028,4.757121,-35.168587
3029,-11.7818365,4.927455
3030,46.663647,-33.886723
3031,-21.239552,-15.5813675
